"","Name","JapaneseName","Station","FirstCategory","SecondCategory","DinnerPrice","LunchPrice","TotalRating","DinnerRating","LunchRating","ReviewNum","Lat","Long"
"858","Anju  ","庵珠","Arashiyama","Tofu","Yuba","￥3000～￥3999","￥3000～￥3999",3,3,3,40,35.0174942169272,135.677135870192
"859","Genkiya  ","源輝家","Nagaokakyo","Izakaya (Tavern)","Seafood","￥3000～￥3999"," ～￥999",3.23,3.15,3.31,24,34.9228941702762,135.699487536109
"860","Gohanya  ","ごはんや","Karasuma Oike","Izakaya (Tavern)","Dining bar","￥2000～￥2999"," ～￥999",3.05,3.04,3.05,11,35.0100657151769,135.758682146292
"861","Kyouwasabi  ","京わさび","Fukakusa","Pork Shabu Shabu","Kyoto Cuisine","￥2000～￥2999","￥1000～￥1999",3.08,3.08,3.03,5,34.9613731933477,135.767864807966
"862","kyoutoebisuya  ","京都戎屋 北大路駅前店","Kitaoji","Izakaya (Tavern)","Oden","￥2000～￥2999",NA,3,3,NA,1,35.0433959052524,135.757470505848
"863","Rakudaya  ","駱駝家","Saiin","Genghis Khan (BBQ Rum)","Motsu Nabe (Offel Hot Pot)","￥3000～￥3999",NA,3.06,3.06,NA,7,35.0023959184956,135.72980441345
"864","Shouentei  ","鐘園亭","Kiyomizu Gojo","Chinese","Ramen","￥1000～￥1999"," ～￥999",3.14,3.07,3.13,19,34.9972875678983,135.777048780564
"865","Nishikihenkotsu  ","錦へんこつ","Kawaramachi","Yakiniku (BBQ Beef)","Izakaya (Tavern)","￥3000～￥3999",NA,3.51,3.51,NA,29,35.0052281778042,135.765173567866
"866","Gyuukimura  ","牛・キムラ 山科店","Nagitsuji","Yakiniku (BBQ Beef)","Sukiyaki","￥5000～￥5999",NA,3.06,3.06,3.06,8,34.9748227697992,135.815589784031
"867","Kafecherisshu  ","cafe Cherish","Marutamachi","Cafe","Sweets (and others)","￥1000～￥1999","￥1000～￥1999",3.45,3.11,3.42,34,35.0134686623307,135.763859408711
"868","Masoho  ","まそほ 京都店","Kyoto","Seafood","Robatayaki","￥4000～￥4999",NA,3.35,3.35,NA,77,34.9883998479957,135.757743848599
"869","Kamogawatakashi  ","鴨川たかし","Jingu Marutamachi","Yakiniku (BBQ Beef)","Kaiseki (Traditional Japanese)","￥5000～￥5999","￥2000～￥2999",3.59,3.58,3.61,58,35.0158783299847,135.769525646838
"870","IZAMA  ","居様","Karasuma","Kyoto Cuisine","Creative cuisine","￥4000～￥4999","￥1000～￥1999",3.53,3.04,3.58,40,35.0065917754325,135.756848918666
"871","Kaisekihyouki  ","懐石 瓢樹","Karasuma Oike","Kappo (Traditional Japanese)","Kyoto Cuisine","￥10000～￥14999","￥4000～￥4999",3.47,3.3,3.38,39,35.0074063648341,135.755702212052
"872","miyazakikenhyuugashitsukadanoujou  ","宮崎県日向市 塚田農場 京都三条大橋店","Sanjo","Izakaya (Tavern)","Fowl","￥3000～￥3999",NA,3.03,3.03,NA,22,35.0088442843889,135.771154849073
"873","Kyounojiyasaiitariampacchokone  ","パッチョコーネ","Kyoto","Italian","Pasta","￥2000～￥2999"," ～￥999",3.03,3.04,3,7,34.9893769011115,135.75404549965
"874","Kabochanotane  ","かぼちゃのたね","Gion Shijo","Kappo (Traditional Japanese)","Kyoto Cuisine","￥3000～￥3999","￥2000～￥2999",3.51,3.41,3.42,25,35.0039632057237,135.774928649282
"875","Giwonyakinikushige  ","祇をん焼肉 茂 ","Gion Shijo","Yakiniku (BBQ Beef)","Shabu Shabu (Japanese Steamboat)","￥10000～￥14999",NA,3.06,3.06,NA,3,35.0041779249195,135.776070211256
"876","Taruhachi  ","樽八","Mototanaka","Izakaya (Tavern)","Ramen","￥3000～￥3999"," ～￥999",3,3,NA,9,35.0311828856723,135.780160294884
"877","THE BUFFET STYLE SARA  ","ザ・ブッフェスタイル サラ","Shijo","Buffet style","Creative cuisine","￥2000～￥2999","￥1000～￥1999",3.12,3.07,3.19,93,35.0031524608191,135.759123888083
"878","Karafuneyakohiten  ","からふね屋珈琲店 三条本店","Kyoto Shiyakusho Mae","Traditional Café","Cafe"," ～￥999"," ～￥999",3.52,3.19,3.51,99,35.0084156766346,135.768817304364
"879","Arashiyamataniguchi  ","嵐山 谷口","Arashiyama","Kaiseki (Traditional Japanese)","Kyoto Cuisine","￥8000～￥9999","￥5000～￥5999",3.06,3.06,3.06,8,35.007197042578,135.680433014907
"880","danieruzuaruba  ","Daniel’s ALBA","Karasuma Oike","Italian","Dining bar","￥3000～￥3999","￥1000～￥1999",3.08,3.05,3.1,26,35.0105331154159,135.762281063839
"881","Giongyuuzen  ","祗園 牛禅","Gion Shijo","Shabu Shabu (Japanese Steamboat)","Sukiyaki","￥3000～￥3999",NA,3.06,3.06,NA,18,35.0046428952082,135.777216483539
"882","guridorufo-suitsuraku  ","GRIDDLE FORCE 逸楽","Karasuma","Teppanyaki","Steak","￥5000～￥5999","￥1000～￥1999",3.06,3.05,3.06,8,35.006301867766,135.760359751551
"883","Tatsumiya  ","辰巳屋","Uji","Kyoto Cuisine","Hot Pot (other)","￥8000～￥9999","￥3000～￥3999",3.07,3.02,3.08,20,34.8884761654939,135.809145225435
"884","Okonomiyakitonchinkan  ","とんちんかん","Kyoto Shiyakusho Mae","Okonomiyaki","Monjya yaki","￥2000～￥2999","￥1000～￥1999",3.05,3.05,3,28,35.0076926926099,135.768390409458
"885","Kifuneugenta  ","貴船 右源太","Kurama","Kyoto Cuisine","Kaiseki (Traditional Japanese)","￥10000～￥14999","￥6000～￥7999",3.54,3.51,3.47,55,35.1242945847518,135.763782368037
"886","teuchiudonishokuyabongu  ","手打ちうどん 居食屋 凡愚","Nishi Maizuru","Izakaya (Tavern)","Udon","￥1000～￥1999","￥1000～￥1999",3.07,3.07,3.06,14,35.4461139524881,135.328732848371
"887","umaimonyaki sun  ","うまいもん焼 参","Gion Shijo","Yakitori (Grilled chicken)","Motsu Nabe (Offel Hot Pot)","￥3000～￥3999"," ～￥999",3.03,3.04,NA,28,35.0056115677346,135.770761419477
"888","Toritoyudoufuizakayaaogiya  ","鶏と湯豆腐 居酒屋 あおぎ屋","Saiin","Izakaya (Tavern)","Kyoto Cuisine","￥3000～￥3999",NA,3.15,3.15,NA,7,35.0041985270913,135.731156995901
"889","Menshoutakamatsu  ","麺匠 たか松 本店","Karasuma","Tsukemen","Ramen"," ～￥999"," ～￥999",3.58,3.41,3.58,203,35.0062610473475,135.76084915723
"890","Wayang Bali  ","ワヤン バリ","Kyoto Shiyakusho Mae","Indonesia cuisine",NA,"￥3000～￥3999",NA,3.04,3.04,NA,15,35.0100349491136,135.768793045956
"891","Waraku  ","和楽","Fukuchiyama","Izakaya (Tavern)","Kaiseki (Traditional Japanese)","￥2000～￥2999"," ～￥999",3,3.06,3,12,35.2989165773867,135.118340987517
"892","YEBISU BAR  ","エビスバー 京都ヨドバシ店","Kyoto","Beer bar","Bar","￥3000～￥3999"," ～￥999",3.08,3.07,3.08,70,34.9881320046433,135.759215235111
"893","Ibushiginkazuya  ","燻吟 かず家","Kawaramachi","Bar","Nihonshu (Japanese sake)","￥3000～￥3999",NA,3.36,3.36,3.05,11,35.0064489588032,135.769652861876
"894","Tenichi  ","天一 京都伊勢丹店","Kyoto","Tempura","Ten-don (Tempura Bowl)","￥6000～￥7999","￥2000～￥2999",3.51,3.32,3.53,52,34.9858865044589,135.757672025839
"895","Rakuzenkakinuma  ","楽膳柿沼","Jingu Marutamachi","Kappo (Traditional Japanese)","Kaiseki (Traditional Japanese)","￥8000～￥9999","￥2000～￥2999",3.1,3.09,3.08,9,35.0175901866382,135.777360379382
